gain	39	12	-139.44
gain	12	40	-139.67
gain	40	12	-141.11
gain	12	41	-138.95
gain	41	12	-140.75
gain	12	42	-151.36
gain	42	12	-151.06
gain	12	43	-154.56
gain	43	12	-154.80
gain	12	44	-140.56
gain	44	12	-140.80
gain	12	45	-143.67
gain	45	12	-143.96
gain	12	46	-148.39
gain	46	12	-149.90
gain	12	47	-145.07
gain	47	12	-145.21
gain	12	48	-142.35
gain	48	12	-142.68
gain	13	14	-146.30
gain	14	13	-146.87
gain	13	15	-142.86
gain	15	13	-142.68
gain	13	16	-135.55
gain	16	13	-135.60
gain	13	17	-136.54
gain	17	13	-136.19
gain	13	18	-125.35
gain	18	13	-124.91
gain	13	19	-121.86
gain	19	13	-120.43
gain	13	20	-108.16
gain	20	13	-107.51
gain	13	21	-152.08
gain	21	13	-151.14
gain	13	22	-148.36
gain	22	13	-147.32
gain	13	23	-139.15
gain	23	13	-139.61
gain	13	24	-133.65
gain	24	13	-133.47
gain	13	25	-128.91
gain	25	13	-128.77
gain	13	26	-120.03
gain	26	13	-121.17
gain	13	27	-127.69
gain	27	13	-128.53
gain	13	28	-145.42
gain	28	13	-144.14
gain	13	29	-147.55
gain	29	13	-146.94
gain	13	30	-141.05
gain	30	13	-139.00
gain	13	31	-140.26
gain	31	13	-140.81
gain	13	32	-129.77
gain	32	13	-128.28
gain	13	33	-133.65
gain	33	13	-133.61
gain	13	34	-128.65
gain	34	13	-128.91
gain	13	35	-151.12
gain	35	13	-151.32
gain	13	36	-148.35
gain	36	13	-148.34
gain	13	37	-141.22
gain	37	13	-139.05
gain	13	38	-140.02
gain	38	13	-138.56
gain	13	39	-138.70
gain	39	13	-137.68
gain	13	40	-139.63
gain	40	13	-139.57
gain	13	41	-146.39
gain	41	13	-146.68
gain	13	42	-151.09
gain	42	13	-149.29
gain	13	43	-155.53
gain	43	13	-154.28
gain	13	44	-148.23
gain	44	13	-146.98
gain	13	45	-149.22
gain	45	13	-148.02
gain	13	46	-145.16
gain	46	13	-145.18
gain	13	47	-148.26
gain	47	13	-146.91
gain	13	48	-140.87
gain	48	13	-139.71
gain	14	15	-119.10
gain	15	14	-118.35
gain	14	16	-135.13
gain	16	14	-134.60
